RTime,Biomass,Glucose,Protein,V
16.078282607070708,26.909758419943827,0.005789631866040645,0.7250924366504439,1.614960632646449
16.187878563636364,26.958697874691687,0.0055921387495033725,0.7441112274179833,1.6124131181105543
16.29747452020202,27.007293671537244,0.005397269844630959,0.7640741189270148,1.6098001966921007
16.40707047676768,27.055526873161625,0.00520554962447517,0.7850116315047959,1.6071196401583907
16.516666433333334,27.103378542245938,0.00501750256208755,0.8069542854786196,1.6043692202767286
16.62626238989899,27.150829741471313,0.004833653130520199,0.829932601175793,1.6015467088144177
16.735858346464646,27.197861533518846,0.004654525802825105,0.853977098923588,1.5986498775387608
16.8454543030303,27.244454981069666,0.004480645052054588,0.8791182990493045,1.5956764982170601
16.95505025959596,27.290591146804886,0.004312535351260083,0.9053867218802427,1.5926243426166207
17.064646216161616,27.33625109340561,0.004150721173494132,0.9328128877436743,1.5894911825047453
17.174242172727272,27.381415883552965,0.003995726991808057,0.9614273169669065,1.5862747896487353
17.28383812929293,27.426066579928058,0.0038480772792544027,0.9912605298772252,1.5829729358158966
17.393434085858587,27.470184245212018,0.00370829650888449,1.0223430468019163,1.5795833927735297
17.503030042424243,27.51374994208594,0.0035769091537510844,1.05470538806828,1.57610393228894
17.6126259989899,27.55674473323095,0.0034544396869055083,1.088378074003602,1.5725323261294304
17.722221955555554,27.599149681328164,0.0033414125813996387,1.1233916249351683,1.5688663460623022
17.83181791212121,27.6409458490587,0.00323835231028613,1.1597765611902933,1.5651037638548608
17.94141386868687,27.68211429910367,0.0031457833466161933,1.1975634030962343,1.5612423512744091
18.051009825252525,27.722636094144182,0.003064230163442483,1.2367826709802987,1.5572798800882488
18.160605781818184,27.762492296861357,0.00299421723381621,1.2774648851697794,1.5532141220636837
18.27020173838384,27.80166396993631,0.0029362690307899175,1.3196405659919765,1.5490428489680177
18.379797694949495,27.840132176050158,0.002890910027415261,1.3633402337741618,1.5447638325685542
18.48939365151515,27.877877977884022,0.0028586646967443397,1.4085944088436282,1.5403748446325953
18.598989608080807,27.91488243811899,0.0028400575118294746,1.455433611527683,1.5358736569274445
18.708585564646462,27.951126619436213,0.002835612945721655,1.5038883621535977,1.531258041220406
18.81818152121212,27.986591584516784,0.002845855471473646,1.5539891810486797,1.526525769278781
18.927777477777777,28.02125839604182,0.0028713095621373252,1.605766588540222,1.5216746128698753
19.037373434343436,28.05510811669245,0.0029124996907643474,1.659251104955489,1.51670234376099
19.146969390909092,28.088121809149765,0.002969950330407034,1.7144732506218094,1.5116067337194288
19.256565347474748,28.1202805360949,0.003044185954116818,1.7714635458664407,1.5063855545124953
19.366161304040403,28.151565360208966,0.003135731034946021,1.830252511016683,1.5010365779074926
19.47575726060606,28.181957344173068,0.003245110045946742,1.8908706663998434,1.4955575756717234
19.585353217171715,28.211437550668332,0.003372847460170858,1.9533485323432078,1.4899463195724918
19.694949173737374,28.239987042375883,0.0035194677506702465,2.017716629174048,1.4842005813770998
19.80454513030303,28.267586881976815,0.0036854953904963406,2.084005477219657,1.478318132852852
19.91414108686869,28.29421813215225,0.0038714548527021275,2.1522455968073633,1.47229674576705
20.023737043434345,28.3198618555833,0.0040778706103390405,2.2224675082644243,1.466134191886999
20.133333,28.344499114951088,0.004305267136458957,2.294701731918126,1.4598282429800005
